Energy,Transmission(keV),counts_nonatt_C5(ct / (keV s)),counts_noatt_M1)(ct / (keV s)),counts_attenuated_C5(ct / (keV s)),counts_attenuated_M1(ct / (keV s))
29.315,0.8729248732463754,0.0,0.0,0.0,0.0
29.325,0.8730378813432607,0.0,0.0,0.0,0.0
29.335,0.8731507580549148,0.0,0.0,0.0,0.0
29.345,0.8732635035646732,0.0,0.0,0.0,0.0
29.355,0.8733761180555855,0.0,0.0,0.0,0.0
29.365,0.8734886017104135,0.0,0.0,0.0,0.0
29.375,0.8736009547116346,0.0,0.0,0.0,0.0
29.385,0.8737131772414396,0.0,0.0,0.0,0.0
29.395,0.8738252694817351,0.0,0.0,0.0,0.0
29.405,0.8739372316141426,0.0,0.0,0.0,0.0
29.415,0.8740490638199998,0.0,0.0,0.0,0.0
29.425,0.8741607662803607,0.0,0.0,0.0,0.0
29.435,0.8742723391759963,0.0,0.0,0.0,0.0
29.445,0.8743837826873948,0.0,0.0,0.0,0.0
29.455,0.874495096994762,0.0,0.0,0.0,0.0
29.465,0.8746062822780224,0.0,0.0,0.0,0.0
29.475,0.8747173387168189,0.0,0.0,0.0,0.0
29.485,0.8748282664905134,0.0,0.0,0.0,0.0
29.495,0.8749390657781874,0.0,0.0,0.0,0.0
29.505,0.8750497367586428,0.0,0.0,0.0,0.0
29.515,0.8751602796104017,0.0,0.0,0.0,0.0
29.525,0.8752706945117072,0.0,0.0,0.0,0.0
29.535,0.8753809816405242,0.0,0.0,0.0,0.0
29.545,0.8754911411745385,0.0,0.0,0.0,0.0
29.555,0.8756011732911594,0.0,0.0,0.0,0.0
29.565,0.8757110781675185,0.0,0.0,0.0,0.0
29.575,0.8758208559804698,0.0,0.0,0.0,0.0
29.585,0.8759305069065926,0.0,0.0,0.0,0.0
29.595,0.876040031122189,0.0,0.0,0.0,0.0
29.605,0.876149428803286,0.0,0.0,0.0,0.0
29.615,0.8762587001256361,0.0,0.0,0.0,0.0
29.625,0.8763678452647164,0.0,0.0,0.0,0.0
29.635,0.8764768643957308,0.0,0.0,0.0,0.0
29.645,0.8765857576936087,0.0,0.0,0.0,0.0
29.655,0.8766945253330073,0.0,0.0,0.0,0.0
29.665,0.8768031674883101,0.0,0.0,0.0,0.0
29.675,0.8769116843336289,0.0,0.0,0.0,0.0
29.685,0.8770200760428032,0.0,0.0,0.0,0.0
29.695,0.8771283427894015,0.0,0.0,0.0,0.0
29.705,0.877236484746721,0.0,0.0,0.0,0.0
29.715,0.8773445020877886,0.0,0.0,0.0,0.0
29.725,0.8774523949853608,0.0,0.0,0.0,0.0
29.735,0.8775601636119248,0.0,0.0,0.0,0.0
29.745,0.877667808139698,0.0,0.0,0.0,0.0
29.755,0.8777753287406301,0.0,0.0,0.0,0.0
29.765,0.8778827255864012,0.0,0.0,0.0,0.0
29.775,0.8779899988484243,0.0,0.0,0.0,0.0
29.785,0.8780971486978447,0.0,0.0,0.0,0.0
29.795,0.8782041753055407,0.0,0.0,0.0,0.0
29.805,0.878311078842124,0.0,0.0,0.0,0.0
29.815,0.8784178594779399,0.0,0.0,0.0,0.0
29.825,0.8785245173830686,0.0,0.0,0.0,0.0
29.835,0.8786310527273241,0.0,0.0,0.0,0.0
29.845,0.8787374656802565,0.0,0.0,0.0,0.0
29.855,0.8788437564111509,0.0,0.0,0.0,0.0
29.865,0.8789499250890284,0.0,0.0,0.0,0.0
29.875,0.8790559718826467,0.0,0.0,0.0,0.0
29.885,0.8791618969605004,0.0,0.0,0.0,0.0
29.895,0.8792677004908215,0.0,0.0,0.0,0.0
29.905,0.8793733826415789,0.0,0.0,0.0,0.0
29.915,0.8794789435804813,0.0,0.0,0.0,0.0
29.925,0.8795843834749743,0.0,0.0,0.0,0.0
29.935,0.8796897024922433,0.0,0.0,0.0,0.0
29.945,0.8797949007992133,0.0,0.0,0.0,0.0
29.955,0.8798999785625486,0.0,0.0,0.0,0.0
29.965,0.8800049359486544,0.0,0.0,0.0,0.0
29.975,0.8801097731236761,0.0,0.0,0.0,0.0
29.985,0.8802144902535007,0.0,0.0,0.0,0.0
29.995,0.8803190875037562,0.0,0.0,0.0,0.0
30.005,0.8804178620896094,0.0,0.0,0.0,0.0
30.015,0.8805108301457973,0.0,0.0,0.0,0.0
30.025,0.8806037000799906,0.0,0.0,0.0,0.0
30.035,0.8806964720201278,0.0,0.0,0.0,0.0
30.045,0.8807891460939543,0.0,0.0,0.0,0.0
30.055,0.8808817224290229,0.0,0.0,0.0,0.0
30.065,0.8809742011526935,0.0,0.0,0.0,0.0
30.075,0.881066582392134,0.0,0.0,0.0,0.0
30.085,0.8811588662743207,0.0,0.0,0.0,0.0
30.095,0.881251052926038,0.0,0.0,0.0,0.0
30.105,0.8813431424738795,0.0,0.0,0.0,0.0
30.115,0.8814351350442473,0.0,0.0,0.0,0.0
30.125,0.8815270307633534,0.0,0.0,0.0,0.0
30.135,0.8816188297572194,0.0,0.0,0.0,0.0
30.145,0.8817105321516767,0.0,0.0,0.0,0.0
30.155,0.8818021380723676,0.0,0.0,0.0,0.0
30.165,0.8818936476447444,0.0,0.0,0.0,0.0
30.175,0.8819850609940708,0.0,0.0,0.0,0.0
30.185,0.8820763782454218,0.0,0.0,0.0,0.0
30.195,0.8821675995236836,0.0,0.0,0.0,0.0
30.205,0.8822587249535547,0.0,0.0,0.0,0.0
30.215,0.8823497546595459,0.0,0.0,0.0,0.0
30.225,0.88244068876598,0.0,0.0,0.0,0.0
30.235,0.8825315273969929,0.0,0.0,0.0,0.0
30.245,0.8826222706765341,0.0,0.0,0.0,0.0
30.255,0.8827129187283655,0.0,0.0,0.0,0.0
30.265,0.8828034716760639,0.0,0.0,0.0,0.0
30.275,0.8828939296430194,0.0,0.0,0.0,0.0
30.285,0.8829842927524368,0.0,0.0,0.0,0.0
30.295,0.8830745611273353,0.0,0.0,0.0,0.0
30.305,0.8831647348905494,0.0,0.0,0.0,0.0
30.315,0.8832548141647286,0.0,0.0,0.0,0.0
30.325,0.8833447990723385,0.0,0.0,0.0,0.0
30.335,0.8834346897356598,0.0,0.0,0.0,0.0
30.345,0.8835244862767895,0.0,0.0,0.0,0.0
30.355,0.8836141888176421,0.0,0.0,0.0,0.0
30.365,0.8837037974799477,0.0,0.0,0.0,0.0
30.375,0.8837933123852543,0.0,0.0,0.0,0.0
30.385,0.8838827336549266,0.0,0.0,0.0,0.0
30.395,0.8839720614101476,0.0,0.0,0.0,0.0
30.405,0.8840612957719183,0.0,0.0,0.0,0.0
30.415,0.8841504368610572,0.0,0.0,0.0,0.0
30.425,0.8842394847982024,0.0,0.0,0.0,0.0
30.435,0.8843284397038104,0.0,0.0,0.0,0.0
30.445,0.8844173016981567,0.0,0.0,0.0,0.0
30.455,0.8845060709013368,0.0,0.0,0.0,0.0
30.465,0.8845947474332655,0.0,0.0,0.0,0.0
30.475,0.8846833314136782,0.0,0.0,0.0,0.0
30.485,0.8847718229621301,0.0,0.0,0.0,0.0
30.495,0.8848602221979976,0.0,0.0,0.0,0.0
30.505,0.8849485292404775,0.0,0.0,0.0,0.0
30.515,0.8850367442085887,0.0,0.0,0.0,0.0
30.525,0.8851248672211706,0.0,0.0,0.0,0.0
30.535,0.8852128983968852,0.0,0.0,0.0,0.0
30.545,0.8853008378542169,0.0,0.0,0.0,0.0
30.555,0.8853886857114712,0.0,0.0,0.0,0.0
30.565,0.8854764420867778,0.0,0.0,0.0,0.0
30.575,0.8855641070980886,0.0,0.0,0.0,0.0
30.585,0.8856516808631796,0.0,0.0,0.0,0.0
30.595,0.8857391634996489,0.0,0.0,0.0,0.0
30.605,0.88582655512492,0.0,0.0,0.0,0.0
30.615,0.88591385585624,0.0,0.0,0.0,0.0
30.625,0.8860010658106803,0.0,0.0,0.0,0.0
30.635,0.8860881851051373,0.0,0.0,0.0,0.0
30.645,0.8861752138563326,0.0,0.0,0.0,0.0
30.655,0.8862621521808126,0.0,0.0,0.0,0.0
30.665,0.88634900019495,0.0,0.0,0.0,0.0
30.675,0.8864357580149427,0.0,0.0,0.0,0.0
30.685,0.886522425756815,0.0,0.0,0.0,0.0
30.695,0.8866090035364184,0.0,0.0,0.0,0.0
30.705,0.88669549146943,0.0,0.0,0.0,0.0
30.715,0.8867818896713551,0.0,0.0,0.0,0.0
30.725,0.8868681982575255,0.0,0.0,0.0,0.0
30.735,0.8869544173431005,0.0,0.0,0.0,0.0
30.745,0.8870405470430683,0.0,0.0,0.0,0.0
30.755,0.8871265874722443,0.0,0.0,0.0,0.0
30.765,0.8872125387452731,0.0,0.0,0.0,0.0
30.775,0.887298400976627,0.0,0.0,0.0,0.0
30.785,0.8873841742806088,0.0,0.0,0.0,0.0
30.795,0.8874698587713493,0.0,0.0,0.0,0.0
30.805,0.8875554545628097,0.0,0.0,0.0,0.0
30.815,0.8876409617687805,0.0,0.0,0.0,0.0
30.825,0.8877263805028828,0.0,0.0,0.0,0.0
30.835,0.8878117108785681,0.0,0.0,0.0,0.0
30.845,0.8878969530091183,0.0,0.0,0.0,0.0
30.855,0.8879821070076463,0.0,0.0,0.0,0.0
30.865,0.8880671729870966,0.0,0.0,0.0,0.0
30.875,0.8881521510602451,0.0,0.0,0.0,0.0
30.885,0.8882370413396996,0.0,0.0,0.0,0.0
30.895,0.8883218439378995,0.0,0.0,0.0,0.0
30.905,0.8884065589671172,0.0,0.0,0.0,0.0
30.915,0.8884911865394572,0.0,0.0,0.0,0.0
30.925,0.8885757267668577,0.0,0.0,0.0,0.0
30.935,0.8886601797610891,0.0,0.0,0.0,0.0
30.945,0.8887445456337559,0.0,0.0,0.0,0.0
30.955,0.8888288244962963,0.0,0.0,0.0,0.0
30.965,0.8889130164599823,0.0,0.0,0.0,0.0
30.975,0.8889971216359204,0.0,0.0,0.0,0.0
30.985,0.8890811401350516,0.0,0.0,0.0,0.0
30.995,0.8891650720681514,0.0,0.0,0.0,0.0
31.005,0.889248917545831,0.0,0.0,0.0,0.0
31.015,0.8893326766785364,0.0,0.0,0.0,0.0
31.025,0.8894163495765499,0.0,0.0,0.0,0.0
31.035,0.8894999363499887,0.0,0.0,0.0,0.0
31.045,0.8895834371088074,0.0,0.0,0.0,0.0
31.055,0.8896668519627959,0.0,0.0,0.0,0.0
31.065,0.8897501810215819,0.0,0.0,0.0,0.0
31.075,0.8898334243946292,0.0,0.0,0.0,0.0
31.085,0.8899165821912391,0.0,0.0,0.0,0.0
31.095,0.8899996545205509,0.0,0.0,0.0,0.0
31.105,0.8900826414915408,0.0,0.0,0.0,0.0
31.115,0.8901655432130242,0.0,0.0,0.0,0.0
31.125,0.8902483597936537,0.0,0.0,0.0,0.0
31.135,0.8903310913419209,0.0,0.0,0.0,0.0
31.145,0.8904137379661565,0.0,0.0,0.0,0.0
31.155,0.8904962997745304,0.0,0.0,0.0,0.0
31.165,0.8905787768750509,0.0,0.0,0.0,0.0
31.175,0.8906611693755674,0.0,0.0,0.0,0.0
31.185,0.8907434773837679,0.0,0.0,0.0,0.0
31.195,0.8908257010071813,0.0,0.0,0.0,0.0
31.205,0.8909078403531765,0.0,0.0,0.0,0.0
31.215,0.8909898955289638,0.0,0.0,0.0,0.0
31.225,0.8910718666415937,0.0,0.0,0.0,0.0
31.235,0.891153753797958,0.0,0.0,0.0,0.0
31.245,0.8912355571047905,0.0,0.0,0.0,0.0
31.255,0.8913172766686663,0.0,0.0,0.0,0.0
31.265,0.8913989125960026,0.0,0.0,0.0,0.0
31.275,0.8914804649930587,0.0,0.0,0.0,0.0
31.285,0.8915619339659363,0.0,0.0,0.0,0.0
31.295,0.8916433196205804,0.0,0.0,0.0,0.0
31.305,0.891724622062779,0.0,0.0,0.0,0.0
31.315,0.8918058413981627,0.0,0.0,0.0,0.0
31.325,0.8918869777322064,0.0,0.0,0.0,0.0
31.335,0.8919680311702278,0.0,0.0,0.0,0.0
31.345,0.89204900181739,0.0,0.0,0.0,0.0
31.355,0.8921298897786991,0.0,0.0,0.0,0.0
31.365,0.8922106951590071,0.0,0.0,0.0,0.0
31.375,0.8922914180630095,0.0,0.0,0.0,0.0
31.385,0.8923720585952475,0.0,0.0,0.0,0.0
31.395,0.8924526168601078,0.0,0.0,0.0,0.0
31.405,0.892533092961822,0.0,0.0,0.0,0.0
31.415,0.8926134870044689,0.0,0.0,0.0,0.0
31.425,0.8926937990919714,0.0,0.0,0.0,0.0
31.435,0.8927740293281002,0.0,0.0,0.0,0.0
31.445,0.8928541778164724,0.0,0.0,0.0,0.0
31.455,0.8929342446605515,0.0,0.0,0.0,0.0
31.465,0.8930142299636483,0.0,0.0,0.0,0.0
31.475,0.8930941338289211,0.0,0.0,0.0,0.0
31.485,0.8931739563593756,0.0,0.0,0.0,0.0
31.495,0.8932536976578652,0.0,0.0,0.0,0.0
31.505,0.8933333578270917,0.0,0.0,0.0,0.0
31.515,0.893412936969605,0.0,0.0,0.0,0.0
31.525,0.8934924351878039,0.0,0.0,0.0,0.0
31.535,0.8935718525839355,0.0,0.0,0.0,0.0
31.545,0.8936511892600963,0.0,0.0,0.0,0.0
31.555,0.8937304453182324,0.0,0.0,0.0,0.0
31.565,0.8938096208601389,0.0,0.0,0.0,0.0
31.575,0.8938887159874612,0.0,0.0,0.0,0.0
31.585,0.8939677308016946,0.0,0.0,0.0,0.0
31.595,0.8940466654041844,0.0,0.0,0.0,0.0
31.605,0.894125519896127,0.0,0.0,0.0,0.0
31.615,0.8942042943785693,0.0,0.0,0.0,0.0
31.625,0.8942829889524091,0.0,0.0,0.0,0.0
31.635,0.8943616037183957,0.0,0.0,0.0,0.0
31.645,0.89444013877713,0.0,0.0,0.0,0.0
31.655,0.8945185942290647,0.0,0.0,0.0,0.0
31.665,0.8945969701745039,0.0,0.0,0.0,0.0
31.675,0.8946752667136048,0.0,0.0,0.0,0.0
31.685,0.8947534839463767,0.0,0.0,0.0,0.0
31.695,0.8948316219726815,0.0,0.0,0.0,0.0
31.705,0.8949096808922343,0.0,0.0,0.0,0.0
31.715,0.8949876608046036,0.0,0.0,0.0,0.0
31.725,0.8950655618092107,0.0,0.0,0.0,0.0
31.735,0.8951433840053313,0.0,0.0,0.0,0.0
31.745,0.8952211274920949,0.0,0.0,0.0,0.0
31.755,0.895298792368485,0.0,0.0,0.0,0.0
31.765,0.8953763787333391,0.0,0.0,0.0,0.0
31.775,0.8954538866853502,0.0,0.0,0.0,0.0
31.785,0.8955313163230657,0.0,0.0,0.0,0.0
31.795,0.8956086677448885,0.0,0.0,0.0,0.0
31.805,0.8956859410490761,0.0,0.0,0.0,0.0
31.815,0.8957631363337424,0.0,0.0,0.0,0.0
31.825,0.8958402536968567,0.0,0.0,0.0,0.0
31.835,0.8959172932362447,0.0,0.0,0.0,0.0
31.845,0.895994255049588,0.0,0.0,0.0,0.0
31.855,0.8960711392344247,0.0,0.0,0.0,0.0
31.865,0.8961479458881507,0.0,0.0,0.0,0.0
31.875,0.8962246751080175,0.0,0.0,0.0,0.0
31.885,0.8963013269911346,0.0,0.0,0.0,0.0
31.895,0.8963779016344688,0.0,0.0,0.0,0.0
31.905,0.8964543991348448,0.0,0.0,0.0,0.0
31.915,0.896530819588945,0.0,0.0,0.0,0.0
31.925,0.89660716309331,0.0,0.0,0.0,0.0
31.935,0.8966834297443391,0.0,0.0,0.0,0.0
31.945,0.8967596196382899,0.0,0.0,0.0,0.0
31.955,0.8968357328712788,0.0,0.0,0.0,0.0
31.965,0.8969117695392819,0.0,0.0,0.0,0.0
31.975,0.8969877297381336,0.0,0.0,0.0,0.0
31.985,0.8970636135635288,0.0,0.0,0.0,0.0
31.995,0.8971394211110219,0.0,0.0,0.0,0.0
32.005,0.8972151524760269,0.0,0.0,0.0,0.0
32.015,0.8972908077538188,0.0,0.0,0.0,0.0
32.025,0.8973663870395323,0.0,0.0,0.0,0.0
32.035,0.8974418904281632,0.0,0.0,0.0,0.0
32.045,0.8975173180145686,0.0,0.0,0.0,0.0
32.055,0.8975926698934656,0.0,0.0,0.0,0.0
32.065,0.8976679461594339,0.0,0.0,0.0,0.0
32.075,0.8977431469069141,0.0,0.0,0.0,0.0
32.085,0.897818272230209,0.0,0.0,0.0,0.0
32.095,0.8978933222234832,0.0,0.0,0.0,0.0
32.105,0.8979682969807634,0.0,0.0,0.0,0.0
32.115,0.8980431965959395,0.0,0.0,0.0,0.0
32.125,0.8981180211627633,0.0,0.0,0.0,0.0
32.135,0.8981927707748503,0.0,0.0,0.0,0.0
32.145,0.8982674455256783,0.0,0.0,0.0,0.0
32.155,0.8983420455085893,0.0,0.0,0.0,0.0
32.165,0.8984165708167886,0.0,0.0,0.0,0.0
32.175,0.8984910215433456,0.0,0.0,0.0,0.0
32.185,0.8985653977811928,0.0,0.0,0.0,0.0
32.195,0.8986396996231285,0.0,0.0,0.0,0.0
32.205,0.8987139271618141,0.0,0.0,0.0,0.0
32.215,0.8987880804897768,0.0,0.0,0.0,0.0
32.225,0.8988621596994081,0.0,0.0,0.0,0.0
32.235,0.8989361648829645,0.0,0.0,0.0,0.0
32.245,0.8990100961325687,0.0,0.0,0.0,0.0
32.255,0.8990839535402082,0.0,0.0,0.0,0.0
32.265,0.899157737197737,0.0,0.0,0.0,0.0
32.275,0.8992314471968741,0.0,0.0,0.0,0.0
32.285,0.8993050836292062,0.0,0.0,0.0,0.0
32.295,0.8993786465861853,0.0,0.0,0.0,0.0
32.305,0.8994521361591307,0.0,0.0,0.0,0.0
32.315,0.8995255524392283,0.0,0.0,0.0,0.0
32.325,0.8995988955175311,0.0,0.0,0.0,0.0
32.335,0.8996721654849599,0.0,0.0,0.0,0.0
32.345,0.8997453624323026,0.0,0.0,0.0,0.0
32.355,0.8998184864502148,0.0,0.0,0.0,0.0
32.365,0.8998915376292209,0.0,0.0,0.0,0.0
32.375,0.8999645160597121,0.0,0.0,0.0,0.0
32.385,0.9000374218319493,0.0,0.0,0.0,0.0
32.395,0.9001102550360615,0.0,0.0,0.0,0.0
32.405,0.9001830157620464,0.0,0.0,0.0,0.0
32.415,0.9002557040997713,0.0,0.0,0.0,0.0
32.425,0.9003283201389721,0.0,0.0,0.0,0.0
32.435,0.9004008639692548,0.0,0.0,0.0,0.0
32.445,0.9004733356800944,0.0,0.0,0.0,0.0
32.455,0.9005457353608364,0.0,0.0,0.0,0.0
32.465,0.9006180631006964,0.0,0.0,0.0,0.0
32.475,0.9006903189887597,0.0,0.0,0.0,0.0
32.485,0.9007625031139832,0.0,0.0,0.0,0.0
32.495,0.9008346155651932,0.0,0.0,0.0,0.0
32.505,0.9009066564310884,0.0,0.0,0.0,0.0
32.515,0.9009786258002375,0.0,0.0,0.0,0.0
32.525,0.901050523761081,0.0,0.0,0.0,0.0
32.535,0.9011223504019313,0.0,0.0,0.0,0.0
32.545,0.9011941058109721,0.0,0.0,0.0,0.0
32.555,0.9012657900762594,0.0,0.0,0.0,0.0
32.565,0.9013374032857212,0.0,0.0,0.0,0.0
32.575,0.9014089455271583,0.0,0.0,0.0,0.0
32.585,0.9014804168882439,0.0,0.0,0.0,0.0
32.595,0.9015518174565236,0.0,0.0,0.0,0.0
32.605,0.9016231473194165,0.0,0.0,0.0,0.0
32.615,0.9016944065642152,0.0,0.0,0.0,0.0
32.625,0.9017655952780852,0.0,0.0,0.0,0.0
32.635,0.9018367135480658,0.0,0.0,0.0,0.0
32.645,0.9019077614610704,0.0,0.0,0.0,0.0
32.655,0.9019787391038864,0.0,0.0,0.0,0.0
32.665,0.9020496465631749,0.0,0.0,0.0,0.0
32.675,0.9021204839254724,0.0,0.0,0.0,0.0
32.685,0.9021912512771895,0.0,0.0,0.0,0.0
32.695,0.9022619487046115,0.0,0.0,0.0,0.0
32.705,0.9023325762938995,0.0,0.0,0.0,0.0
32.715,0.9024031341310891,0.0,0.0,0.0,0.0
32.725,0.9024736223020917,0.0,0.0,0.0,0.0
32.735,0.9025440408926948,0.0,0.0,0.0,0.0
32.745,0.9026143899885611,0.0,0.0,0.0,0.0
32.755,0.9026846696752299,0.0,0.0,0.0,0.0
32.765,0.9027548800381163,0.0,0.0,0.0,0.0
32.775,0.9028250211625122,0.0,0.0,0.0,0.0
32.785,0.9028950931335864,0.0,0.0,0.0,0.0
32.795,0.9029650960363842,0.0,0.0,0.0,0.0
32.805,0.9030350299558282,0.0,0.0,0.0,0.0
32.815,0.9031048949767182,0.0,0.0,0.0,0.0
32.825,0.9031746911837315,0.0,0.0,0.0,0.0
32.835,0.9032444186614228,0.0,0.0,0.0,0.0
32.845,0.9033140774942255,0.0,0.0,0.0,0.0
32.855,0.9033836677664501,0.0,0.0,0.0,0.0
32.865,0.9034531895622863,0.0,0.0,0.0,0.0
32.875,0.9035226429658013,0.0,0.0,0.0,0.0
32.885,0.9035920280609416,0.0,0.0,0.0,0.0
32.895,0.9036613449315328,0.0,0.0,0.0,0.0
32.905,0.9037305936612788,0.0,0.0,0.0,0.0
32.915,0.9037997743337634,0.0,0.0,0.0,0.0
32.925,0.9038688870324493,0.0,0.0,0.0,0.0
32.935,0.9039379318406796,0.0,0.0,0.0,0.0
32.945,0.9040069088416762,0.0,0.0,0.0,0.0
32.955,0.9040758181185423,0.0,0.0,0.0,0.0
32.965,0.9041446597542602,0.0,0.0,0.0,0.0
32.975,0.9042134338316933,0.0,0.0,0.0,0.0
32.985,0.9042821404335852,0.0,0.0,0.0,0.0
32.995,0.9043507796425607,0.0,0.0,0.0,0.0
33.005,0.9044193515411255,0.0,0.0,0.0,0.0
33.015,0.9044878562116662,0.0,0.0,0.0,0.0
33.025,0.904556293736451,0.0,0.0,0.0,0.0
33.035,0.9046246641976298,0.0,0.0,0.0,0.0
33.045,0.9046929676772343,0.0,0.0,0.0,0.0
33.055,0.9047612042571774,0.0,0.0,0.0,0.0
33.065,0.9048293740192553,0.0,0.0,0.0,0.0
33.075,0.9048974770451461,0.0,0.0,0.0,0.0
33.085,0.90496551341641,0.0,0.0,0.0,0.0
33.095,0.90503348321449,0.0,0.0,0.0,0.0
33.105,0.9051013865207126,0.0,0.0,0.0,0.0
33.115,0.9051692234162874,0.0,0.0,0.0,0.0
33.125,0.9052369939823061,0.0,0.0,0.0,0.0
33.135,0.9053046982997452,0.0,0.0,0.0,0.0
33.145,0.9053723364494646,0.0,0.0,0.0,0.0
33.155,0.9054399085122075,0.0,0.0,0.0,0.0
33.165,0.9055074145686013,0.0,0.0,0.0,0.0
33.175,0.9055748546991581,0.0,0.0,0.0,0.0
33.185,0.9056422289842742,0.0,0.0,0.0,0.0
33.195,0.9057095375042299,0.0,0.0,0.0,0.0
33.205,0.9057767803391911,0.0,0.0,0.0,0.0
33.215,0.9058439575692085,0.0,0.0,0.0,0.0
33.225,0.9059110692742175,0.0,0.0,0.0,0.0
33.235,0.9059781155340393,0.0,0.0,0.0,0.0
33.245,0.9060450964283804,0.0,0.0,0.0,0.0
33.255,0.9061120120368331,0.0,0.0,0.0,0.0
33.265,0.9061788624388756,0.0,0.0,0.0,0.0
33.275,0.9062456477138721,0.0,0.0,0.0,0.0
33.285,0.9063123679410732,0.0,0.0,0.0,0.0
33.295,0.9063790231996156,0.0,0.0,0.0,0.0
33.305,0.9064456135685232,0.0,0.0,0.0,0.0
33.315,0.9065121391267061,0.0,0.0,0.0,0.0
33.325,0.9065785999529619,0.0,0.0,0.0,0.0
33.335,0.9066449961259748,0.0,0.0,0.0,0.0
33.345,0.9067113277243172,0.0,0.0,0.0,0.0
33.355,0.906777594826448,0.0,0.0,0.0,0.0
33.365,0.9068437975107148,0.0,0.0,0.0,0.0
33.375,0.9069099358553524,0.0,0.0,0.0,0.0
33.385,0.9069760099384838,0.0,0.0,0.0,0.0
33.395,0.9070420198381209,0.0,0.0,0.0,0.0
33.405,0.907107965632163,0.0,0.0,0.0,0.0
33.415,0.9071738473983987,0.0,0.0,0.0,0.0
33.425,0.9072396652145052,0.0,0.0,0.0,0.0
33.435,0.9073054191580486,0.0,0.0,0.0,0.0
33.445,0.9073711093064847,0.0,0.0,0.0,0.0
33.455,0.9074367357371578,0.0,0.0,0.0,0.0
33.465,0.9075022985273019,0.0,0.0,0.0,0.0
33.475,0.9075677977540414,0.0,0.0,0.0,0.0
33.485,0.9076332334943895,0.0,0.0,0.0,0.0
33.495,0.9076986058252505,0.0,0.0,0.0,0.0
33.505,0.9077639148234182,0.0,0.0,0.0,0.0
33.515,0.9078291605655767,0.0,0.0,0.0,0.0
33.525,0.9078943431283014,0.0,0.0,0.0,0.0
33.535,0.9079594625880577,0.0,0.0,0.0,0.0
33.545,0.9080245190212025,0.0,0.0,0.0,0.0
33.555,0.9080895125039833,0.0,0.0,0.0,0.0
33.565,0.9081544431125392,0.0,0.0,0.0,0.0
33.575,0.9082193109229004,0.0,0.0,0.0,0.0
33.585,0.9082841160109891,0.0,0.0,0.0,0.0
33.595,0.9083488584526193,0.0,0.0,0.0,0.0
33.605,0.9084135383234966,0.0,0.0,0.0,0.0
33.615,0.9084781556992191,0.0,0.0,0.0,0.0
33.625,0.908542710655277,0.0,0.0,0.0,0.0
33.635,0.908607203267053,0.0,0.0,0.0,0.0
33.645,0.9086716336098227,0.0,0.0,0.0,0.0
33.655,0.908736001758754,0.0,0.0,0.0,0.0
33.665,0.9088003077889084,0.0,0.0,0.0,0.0
33.675,0.9088645517752401,0.0,0.0,0.0,0.0
33.685,0.9089287337925972,0.0,0.0,0.0,0.0
33.695,0.9089928539157206,0.0,0.0,0.0,0.0
33.705,0.9090569122192456,0.0,0.0,0.0,0.0
33.715,0.9091209087777006,0.0,0.0,0.0,0.0
33.725,0.9091848436655086,0.0,0.0,0.0,0.0
33.735,0.9092487169569867,0.0,0.0,0.0,0.0
33.745,0.9093125287263464,0.0,0.0,0.0,0.0
33.755,0.9093762790476935,0.0,0.0,0.0,0.0
33.765,0.9094399679950285,0.0,0.0,0.0,0.0
33.775,0.9095035956422473,0.0,0.0,0.0,0.0
33.785,0.9095671620631398,0.0,0.0,0.0,0.0
33.795,0.9096306673313925,0.0,0.0,0.0,0.0
33.805,0.909694111520586,0.0,0.0,0.0,0.0
33.815,0.909757494704197,0.0,0.0,0.0,0.0
33.825,0.9098208169555982,0.0,0.0,0.0,0.0
33.835,0.9098840783480577,0.0,0.0,0.0,0.0
33.845,0.9099472789547397,0.0,0.0,0.0,0.0
33.855,0.9100104188487049,0.0,0.0,0.0,0.0
33.865,0.9100734981029102,0.0,0.0,0.0,0.0
33.875,0.9101365167902087,0.0,0.0,0.0,0.0
33.885,0.9101994749833509,0.0,0.0,0.0,0.0
33.895,0.9102623727549836,0.0,0.0,0.0,0.0
33.905,0.9103252101776509,0.0,0.0,0.0,0.0
33.915,0.910387987323794,0.0,0.0,0.0,0.0
33.925,0.9104507042657516,0.0,0.0,0.0,0.0
33.935,0.91051336107576,0.0,0.0,0.0,0.0
33.945,0.9105759578259528,0.0,0.0,0.0,0.0
33.955,0.9106384945883618,0.0,0.0,0.0,0.0
33.965,0.9107009714349166,0.0,0.0,0.0,0.0
33.975,0.9107633884374451,0.0,0.0,0.0,0.0
33.985,0.9108257456676736,0.0,0.0,0.0,0.0
33.995,0.910888043197227,0.0,0.0,0.0,0.0
34.005,0.9109502810976287,0.0,0.0,0.0,0.0
34.015,0.9110124594403005,0.0,0.0,0.0,0.0
34.025,0.9110745782965644,0.0,0.0,0.0,0.0
34.035,0.9111366377376402,0.0,0.0,0.0,0.0
34.045,0.9111986378346477,0.0,0.0,0.0,0.0
34.055,0.9112605786586065,0.0,0.0,0.0,0.0
34.065,0.911322460280435,0.0,0.0,0.0,0.0
34.075,0.911384282770952,0.0,0.0,0.0,0.0
34.085,0.911446046200876,0.0,0.0,0.0,0.0
34.095,0.9115077506408256,0.0,0.0,0.0,0.0
34.105,0.9115693961613199,0.0,0.0,0.0,0.0
34.115,0.9116309828327785,0.0,0.0,0.0,0.0
